account,coin,execution_price,size_tokens,size_usd,side,timestamp_ist,start_position,direction,closed_pnl,transaction_hash,order_id,crossed,fee,trade_id,timestamp_x,date,timestamp_y,value,classification,profit_flag,hour,day_of_week,is_weekend,sentiment_score
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.61041,5113.1,3121.09,BUY,4/3/2025 23:23,22898.5,Open Long,0,0x6062349d392719a20336041ee797e502012c0064a4a255deec6b8adf73abac1b,77138632929,TRUE,1.048684,1.37E+14,1.74E+12,4/3/2025,1743658200,25,Fear,0,23,Thursday,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.61041,1644.7,1003.94,BUY,4/3/2025 23:23,28011.6,Open Long,0,0x6062349d392719a20336041ee797e502012c0064a4a255deec6b8adf73abac1b,77138632929,TRUE,0.337323,6.84E+14,1.74E+12,4/3/2025,1743658200,25,Fear,0,23,Thursday,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.61102,70343.7,42981.41,BUY,4/3/2025 23:23,29656.3,Open Long,0,0x6062349d392719a20336041ee797e502012c0064a4a255deec6b8adf73abac1b,77138632929,TRUE,14.441752,1.09E+15,1.74E+12,4/3/2025,1743658200,25,Fear,0,23,Thursday,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.61087,1467.6,896.51,BUY,4/3/2025 23:23,100000,Open Long,0,0x6b946ed45a4d03f8d19c041ee7983401d2004bac4b39dc8d08da47060d1be853,77138653594,TRUE,0.301227,7.59E+14,1.74E+12,4/3/2025,1743658200,25,Fear,0,23,Thursday,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.61089,2755.7,1683.43,BUY,4/3/2025 23:23,101467.6,Open Long,0,0x6b946ed45a4d03f8d19c041ee7983401d2004bac4b39dc8d08da47060d1be853,77138653594,TRUE,0.565632,3.64E+14,1.74E+12,4/3/2025,1743658200,25,Fear,0,23,Thursday,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.61103,3152,1925.97,BUY,4/3/2025 23:23,104223.3,Open Long,0,0x6b946ed45a4d03f8d19c041ee7983401d2004bac4b39dc8d08da47060d1be853,77138653594,TRUE,0.647124,7.48E+13,1.74E+12,4/3/2025,1743658200,25,Fear,0,23,Thursday,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.61103,2812.6,1718.58,BUY,4/3/2025 23:23,107375.3,Open Long,0,0x6b946ed45a4d03f8d19c041ee7983401d2004bac4b39dc8d08da47060d1be853,77138653594,TRUE,0.577443,7.04E+14,1.74E+12,4/3/2025,1743658200,25,Fear,0,23,Thursday,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.61103,66639.8,40718.92,BUY,4/3/2025 23:23,110187.9,Open Long,0,0x6b946ed45a4d03f8d19c041ee7983401d2004bac4b39dc8d08da47060d1be853,77138653594,TRUE,13.681555,8.97E+14,1.74E+12,4/3/2025,1743658200,25,Fear,0,23,Thursday,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.61126,23172.3,14164.3,BUY,4/3/2025 23:23,176827.7,Open Long,0,0x6b946ed45a4d03f8d19c041ee7983401d2004bac4b39dc8d08da47060d1be853,77138653594,TRUE,4.759204,3.86E+14,1.74E+12,4/3/2025,1743658200,25,Fear,0,23,Thursday,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.6089,3256.6,1982.94,BUY,4/3/2025 23:27,200000,Open Long,0,0x7c38cc0b7ee4f569db0a041ee7a3f80201b700d75a8583401bfb55cfe462a4fd,77139725540,TRUE,0.666268,3.45E+14,1.74E+12,4/3/2025,1743658200,25,Fear,0,23,Thursday,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.6089,3171,1930.82,BUY,4/3/2025 23:27,203256.6,Open Long,0,0x7c38cc0b7ee4f569db0a041ee7a3f80201b700d75a8583401bfb55cfe462a4fd,77139725540,TRUE,0.648755,3.63E+14,1.74E+12,4/3/2025,1743658200,25,Fear,0,23,Thursday,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.60891,420.7,256.17,BUY,4/3/2025 23:27,206427.6,Open Long,0,0x7c38cc0b7ee4f569db0a041ee7a3f80201b700d75a8583401bfb55cfe462a4fd,77139725540,TRUE,0.086071,7.5E+14,1.74E+12,4/3/2025,1743658200,25,Fear,0,23,Thursday,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.60914,43151.7,26285.43,BUY,4/3/2025 23:27,206848.3,Open Long,0,0x7c38cc0b7ee4f569db0a041ee7a3f80201b700d75a8583401bfb55cfe462a4fd,77139725540,TRUE,8.831903,5.88E+14,1.74E+12,4/3/2025,1743658200,25,Fear,0,23,Thursday,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.63005,28.7,18.08,BUY,3/18/2025 12:50,350000,Open Long,0,0x7b46ccfbc6de6d29ed63041fc7608b01bc00943d76ed7bc022d1a15c6b89ea46,80499480660,TRUE,0.006074,8.21E+14,1.74E+12,3/18/2025,1742275800,34,Fear,0,12,Tuesday,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.63007,3072.9,1936.14,BUY,3/18/2025 12:50,350028.7,Open Long,0,0x7b46ccfbc6de6d29ed63041fc7608b01bc00943d76ed7bc022d1a15c6b89ea46,80499480660,TRUE,0.650543,6.87E+13,1.74E+12,3/18/2025,1742275800,34,Fear,0,12,Tuesday,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.63007,2724.5,1716.63,BUY,3/18/2025 12:50,353101.6,Open Long,0,0x7b46ccfbc6de6d29ed63041fc7608b01bc00943d76ed7bc022d1a15c6b89ea46,80499480660,TRUE,0.576786,3.79E+14,1.74E+12,3/18/2025,1742275800,34,Fear,0,12,Tuesday,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.63029,1568.6,988.67,BUY,3/18/2025 12:50,355826.1,Open Long,0,0x7b46ccfbc6de6d29ed63041fc7608b01bc00943d76ed7bc022d1a15c6b89ea46,80499480660,TRUE,0.332193,4.41E+14,1.74E+12,3/18/2025,1742275800,34,Fear,0,12,Tuesday,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.63046,1473.6,929.05,BUY,3/18/2025 12:50,357394.7,Open Long,0,0x7b46ccfbc6de6d29ed63041fc7608b01bc00943d76ed7bc022d1a15c6b89ea46,80499480660,TRUE,0.312159,9.66E+14,1.74E+12,3/18/2025,1742275800,34,Fear,0,12,Tuesday,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.63061,5810,3663.84,BUY,3/18/2025 12:50,358868.3,Open Long,0,0x7b46ccfbc6de6d29ed63041fc7608b01bc00943d76ed7bc022d1a15c6b89ea46,80499480660,TRUE,1.231051,9.5E+14,1.74E+12,3/18/2025,1742275800,34,Fear,0,12,Tuesday,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.63061,6291,3967.17,BUY,3/18/2025 12:50,364678.3,Open Long,0,0x7b46ccfbc6de6d29ed63041fc7608b01bc00943d76ed7bc022d1a15c6b89ea46,80499480660,TRUE,1.332967,7.71E+14,1.74E+12,3/18/2025,1742275800,34,Fear,0,12,Tuesday,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.63093,29030.7,18316.34,BUY,3/18/2025 12:50,370969.3,Open Long,0,0x7b46ccfbc6de6d29ed63041fc7608b01bc00943d76ed7bc022d1a15c6b89ea46,80499480660,TRUE,6.154289,3.11E+14,1.74E+12,3/18/2025,1742275800,34,Fear,0,12,Tuesday,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.63022,21.4,13.49,BUY,3/18/2025 12:50,400000,Open Long,0,0xa325c3ecfd0772609502041fc76103019e000d67c5ccdfcc7a5de556405e69c9,80499506867,TRUE,0.004531,1.03E+15,1.74E+12,3/18/2025,1742275800,34,Fear,0,12,Tuesday,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.63024,3166.2,1995.47,BUY,3/18/2025 12:50,400021.4,Open Long,0,0xa325c3ecfd0772609502041fc76103019e000d67c5ccdfcc7a5de556405e69c9,80499506867,TRUE,0.670476,8.39E+13,1.74E+12,3/18/2025,1742275800,34,Fear,0,12,Tuesday,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.63026,87.7,55.27,BUY,3/18/2025 12:50,403187.6,Open Long,0,0xa325c3ecfd0772609502041fc76103019e000d67c5ccdfcc7a5de556405e69c9,80499506867,TRUE,0.018571,7.96E+14,1.74E+12,3/18/2025,1742275800,34,Fear,0,12,Tuesday,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.6303,1568.6,988.69,BUY,3/18/2025 12:50,403275.3,Open Long,0,0xa325c3ecfd0772609502041fc76103019e000d67c5ccdfcc7a5de556405e69c9,80499506867,TRUE,0.332199,2.15E+14,1.74E+12,3/18/2025,1742275800,34,Fear,0,12,Tuesday,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.63032,2575.1,1623.14,BUY,3/18/2025 12:50,404843.9,Open Long,0,0xa325c3ecfd0772609502041fc76103019e000d67c5ccdfcc7a5de556405e69c9,80499506867,TRUE,0.545373,2.93E+14,1.74E+12,3/18/2025,1742275800,34,Fear,0,12,Tuesday,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.63037,2514.6,1585.13,BUY,3/18/2025 12:50,407419,Open Long,0,0xa325c3ecfd0772609502041fc76103019e000d67c5ccdfcc7a5de556405e69c9,80499506867,TRUE,0.532602,3.03E+14,1.74E+12,3/18/2025,1742275800,34,Fear,0,12,Tuesday,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.63053,1473.6,929.15,BUY,3/18/2025 12:50,409933.6,Open Long,0,0xa325c3ecfd0772609502041fc76103019e000d67c5ccdfcc7a5de556405e69c9,80499506867,TRUE,0.312193,7.42E+14,1.74E+12,3/18/2025,1742275800,34,Fear,0,12,Tuesday,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.63103,5287.2,3336.38,BUY,3/18/2025 12:50,411407.2,Open Long,0,0xa325c3ecfd0772609502041fc76103019e000d67c5ccdfcc7a5de556405e69c9,80499506867,TRUE,1.121023,1.04E+15,1.74E+12,3/18/2025,1742275800,34,Fear,0,12,Tuesday,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.63103,5288.1,3336.95,BUY,3/18/2025 12:50,416694.4,Open Long,0,0xa325c3ecfd0772609502041fc76103019e000d67c5ccdfcc7a5de556405e69c9,80499506867,TRUE,1.121214,8.39E+14,1.74E+12,3/18/2025,1742275800,34,Fear,0,12,Tuesday,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.63137,3017.5,1905.16,BUY,3/18/2025 12:50,421982.5,Open Long,0,0xa325c3ecfd0772609502041fc76103019e000d67c5ccdfcc7a5de556405e69c9,80499506867,TRUE,0.640132,1.63E+14,1.74E+12,3/18/2025,1742275800,34,Fear,0,12,Tuesday,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.61507,1753.9,1078.77,BUY,3/18/2025 22:25,425000,Open Long,0,0x74e703c87be8af8f3cc9041fcdfc5f02010500d82cf53b6df50c56d41653cf00,80584885209,TRUE,0.362466,2.95E+14,1.74E+12,3/18/2025,1742275800,34,Fear,0,22,Tuesday,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.61507,3270.7,2011.71,BUY,3/18/2025 22:25,426753.9,Open Long,0,0x74e703c87be8af8f3cc9041fcdfc5f02010500d82cf53b6df50c56d41653cf00,80584885209,TRUE,0.675934,9.07E+14,1.74E+12,3/18/2025,1742275800,34,Fear,0,22,Tuesday,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.61509,1473.6,906.4,BUY,3/18/2025 22:25,430024.6,Open Long,0,0x74e703c87be8af8f3cc9041fcdfc5f02010500d82cf53b6df50c56d41653cf00,80584885209,TRUE,0.304548,1.7E+13,1.74E+12,3/18/2025,1742275800,34,Fear,0,22,Tuesday,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.61509,2951.8,1815.62,BUY,3/18/2025 22:25,431498.2,Open Long,0,0x74e703c87be8af8f3cc9041fcdfc5f02010500d82cf53b6df50c56d41653cf00,80584885209,TRUE,0.610048,8.9E+14,1.74E+12,3/18/2025,1742275800,34,Fear,0,22,Tuesday,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.61509,2937.4,1806.77,BUY,3/18/2025 22:25,434450,Open Long,0,0x74e703c87be8af8f3cc9041fcdfc5f02010500d82cf53b6df50c56d41653cf00,80584885209,TRUE,0.607072,6.95E+14,1.74E+12,3/18/2025,1742275800,34,Fear,0,22,Tuesday,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.61514,1568.6,964.91,BUY,3/18/2025 22:25,437387.4,Open Long,0,0x74e703c87be8af8f3cc9041fcdfc5f02010500d82cf53b6df50c56d41653cf00,80584885209,TRUE,0.324209,7.53E+13,1.74E+12,3/18/2025,1742275800,34,Fear,0,22,Tuesday,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.61528,834,513.14,BUY,3/18/2025 22:25,438956,Open Long,0,0x74e703c87be8af8f3cc9041fcdfc5f02010500d82cf53b6df50c56d41653cf00,80584885209,TRUE,0.172416,1.06E+15,1.74E+12,3/18/2025,1742275800,34,Fear,0,22,Tuesday,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.61575,5363.3,3302.45,BUY,3/18/2025 22:25,439790,Open Long,0,0x74e703c87be8af8f3cc9041fcdfc5f02010500d82cf53b6df50c56d41653cf00,80584885209,TRUE,1.109623,8.73E+14,1.74E+12,3/18/2025,1742275800,34,Fear,0,22,Tuesday,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.61576,6308.8,3884.71,BUY,3/18/2025 22:25,445153.3,Open Long,0,0x74e703c87be8af8f3cc9041fcdfc5f02010500d82cf53b6df50c56d41653cf00,80584885209,TRUE,1.305261,5.62E+14,1.74E+12,3/18/2025,1742275800,34,Fear,0,22,Tuesday,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.61604,2029.1,1250.01,BUY,3/18/2025 22:25,451462.1,Open Long,0,0x74e703c87be8af8f3cc9041fcdfc5f02010500d82cf53b6df50c56d41653cf00,80584885209,TRUE,0.420001,8.45E+13,1.74E+12,3/18/2025,1742275800,34,Fear,0,22,Tuesday,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.61613,4521.6,2785.89,BUY,3/18/2025 22:25,453491.2,Open Long,0,0x74e703c87be8af8f3cc9041fcdfc5f02010500d82cf53b6df50c56d41653cf00,80584885209,TRUE,0.936059,5.91E+14,1.74E+12,3/18/2025,1742275800,34,Fear,0,22,Tuesday,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.61645,6302.5,3885.18,BUY,3/18/2025 22:25,458012.8,Open Long,0,0x74e703c87be8af8f3cc9041fcdfc5f02010500d82cf53b6df50c56d41653cf00,80584885209,TRUE,1.305418,9.73E+14,1.74E+12,3/18/2025,1742275800,34,Fear,0,22,Tuesday,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.61645,5778.4,3562.09,BUY,3/18/2025 22:25,464315.3,Open Long,0,0x74e703c87be8af8f3cc9041fcdfc5f02010500d82cf53b6df50c56d41653cf00,80584885209,TRUE,1.196863,6.98E+14,1.74E+12,3/18/2025,1742275800,34,Fear,0,22,Tuesday,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.61661,3669.1,2262.4,BUY,3/18/2025 22:25,470093.7,Open Long,0,0x74e703c87be8af8f3cc9041fcdfc5f02010500d82cf53b6df50c56d41653cf00,80584885209,TRUE,0.760167,9.61E+14,1.74E+12,3/18/2025,1742275800,34,Fear,0,22,Tuesday,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.61668,5673,3498.43,BUY,3/18/2025 22:25,473762.8,Open Long,0,0x74e703c87be8af8f3cc9041fcdfc5f02010500d82cf53b6df50c56d41653cf00,80584885209,TRUE,1.17547,2.83E+14,1.74E+12,3/18/2025,1742275800,34,Fear,0,22,Tuesday,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.61723,3669.1,2264.68,BUY,3/18/2025 22:25,479435.8,Open Long,0,0x74e703c87be8af8f3cc9041fcdfc5f02010500d82cf53b6df50c56d41653cf00,80584885209,TRUE,0.760931,1.05E+15,1.74E+12,3/18/2025,1742275800,34,Fear,0,22,Tuesday,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.61743,5378.3,3320.72,BUY,3/18/2025 22:25,483104.9,Open Long,0,0x74e703c87be8af8f3cc9041fcdfc5f02010500d82cf53b6df50c56d41653cf00,80584885209,TRUE,1.115762,8.52E+14,1.74E+12,3/18/2025,1742275800,34,Fear,0,22,Tuesday,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.61756,5329.3,3291.16,BUY,3/18/2025 22:25,488483.2,Open Long,0,0x74e703c87be8af8f3cc9041fcdfc5f02010500d82cf53b6df50c56d41653cf00,80584885209,TRUE,1.105829,8.66E+14,1.74E+12,3/18/2025,1742275800,34,Fear,0,22,Tuesday,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.61785,3669.1,2266.95,BUY,3/18/2025 22:25,493812.5,Open Long,0,0x74e703c87be8af8f3cc9041fcdfc5f02010500d82cf53b6df50c56d41653cf00,80584885209,TRUE,0.761695,4.31E+14,1.74E+12,3/18/2025,1742275800,34,Fear,0,22,Tuesday,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,DYDX,0.61869,2518.4,1558.11,BUY,3/18/2025 22:25,497481.6,Open Long,0,0x74e703c87be8af8f3cc9041fcdfc5f02010500d82cf53b6df50c56d41653cf00,80584885209,TRUE,0.523524,7.13E+14,1.74E+12,3/18/2025,1742275800,34,Fear,0,22,Tuesday,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.085079,12195,1037.54,BUY,4/21/2025 12:57,0,Open Long,0,0x4e62cac181aa18b5a46b0421f48fca01ac008820c3fcb287e78f08e64465a4fa,87749427423,TRUE,0.348612,1.19E+14,1.75E+12,4/21/2025,1745213400,39,Fear,0,12,Monday,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.085094,17627,1499.95,BUY,4/21/2025 12:57,12195,Open Long,0,0x4e62cac181aa18b5a46b0421f48fca01ac008820c3fcb287e78f08e64465a4fa,87749427423,TRUE,0.503983,9.92E+14,1.75E+12,4/21/2025,1745213400,39,Fear,0,12,Monday,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.085119,3470,295.36,BUY,4/21/2025 12:57,29822,Open Long,0,0x4e62cac181aa18b5a46b0421f48fca01ac008820c3fcb287e78f08e64465a4fa,87749427423,TRUE,0.099241,2.85E+14,1.75E+12,4/21/2025,1745213400,39,Fear,0,12,Monday,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.085125,12677,1079.13,BUY,4/21/2025 12:57,33292,Open Long,0,0x4e62cac181aa18b5a46b0421f48fca01ac008820c3fcb287e78f08e64465a4fa,87749427423,TRUE,0.362587,6.13E+14,1.75E+12,4/21/2025,1745213400,39,Fear,0,12,Monday,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.085137,12004,1021.98,BUY,4/21/2025 12:57,45969,Open Long,0,0x4e62cac181aa18b5a46b0421f48fca01ac008820c3fcb287e78f08e64465a4fa,87749427423,TRUE,0.343386,2.15E+14,1.75E+12,4/21/2025,1745213400,39,Fear,0,12,Monday,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.08514,5872,499.94,BUY,4/21/2025 12:57,57973,Open Long,0,0x4e62cac181aa18b5a46b0421f48fca01ac008820c3fcb287e78f08e64465a4fa,87749427423,TRUE,0.167979,5.3E+14,1.75E+12,4/21/2025,1745213400,39,Fear,0,12,Monday,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.08514,4564,388.58,BUY,4/21/2025 12:57,63845,Open Long,0,0x4e62cac181aa18b5a46b0421f48fca01ac008820c3fcb287e78f08e64465a4fa,87749427423,TRUE,0.130561,1.08E+15,1.75E+12,4/21/2025,1745213400,39,Fear,0,12,Monday,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.085147,5507,468.9,BUY,4/21/2025 12:57,68409,Open Long,0,0x4e62cac181aa18b5a46b0421f48fca01ac008820c3fcb287e78f08e64465a4fa,87749427423,TRUE,0.157551,6.77E+14,1.75E+12,4/21/2025,1745213400,39,Fear,0,12,Monday,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.085149,111528,9496.5,BUY,4/21/2025 12:57,73916,Open Long,0,0x4e62cac181aa18b5a46b0421f48fca01ac008820c3fcb287e78f08e64465a4fa,87749427423,TRUE,3.190823,8.65E+14,1.75E+12,4/21/2025,1745213400,39,Fear,0,12,Monday,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.08516,5871,499.97,BUY,4/21/2025 12:57,185444,Open Long,0,0x4e62cac181aa18b5a46b0421f48fca01ac008820c3fcb287e78f08e64465a4fa,87749427423,TRUE,0.167991,7.15E+14,1.75E+12,4/21/2025,1745213400,39,Fear,0,12,Monday,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.0852,3470,295.64,BUY,4/21/2025 12:57,191315,Open Long,0,0x4e62cac181aa18b5a46b0421f48fca01ac008820c3fcb287e78f08e64465a4fa,87749427423,TRUE,0.099336,8.26E+14,1.75E+12,4/21/2025,1745213400,39,Fear,0,12,Monday,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.0852,148469,12649.56,BUY,4/21/2025 12:57,194785,Open Long,0,0x4e62cac181aa18b5a46b0421f48fca01ac008820c3fcb287e78f08e64465a4fa,87749427423,TRUE,4.250251,7.46E+14,1.75E+12,4/21/2025,1745213400,39,Fear,0,12,Monday,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.085201,22027,1876.72,BUY,4/21/2025 12:57,343254,Open Long,0,0x4e62cac181aa18b5a46b0421f48fca01ac008820c3fcb287e78f08e64465a4fa,87749427423,TRUE,0.630577,7.39E+14,1.75E+12,4/21/2025,1745213400,39,Fear,0,12,Monday,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.085201,6050,515.47,BUY,4/21/2025 12:57,365281,Open Long,0,0x4e62cac181aa18b5a46b0421f48fca01ac008820c3fcb287e78f08e64465a4fa,87749427423,TRUE,0.173196,8.73E+14,1.75E+12,4/21/2025,1745213400,39,Fear,0,12,Monday,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.085201,7119,606.55,BUY,4/21/2025 12:57,371331,Open Long,0,0x4e62cac181aa18b5a46b0421f48fca01ac008820c3fcb287e78f08e64465a4fa,87749427423,TRUE,0.203799,3.9E+14,1.75E+12,4/21/2025,1745213400,39,Fear,0,12,Monday,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.08525,23460,1999.97,BUY,4/21/2025 12:57,378450,Open Long,0,0x4e62cac181aa18b5a46b0421f48fca01ac008820c3fcb287e78f08e64465a4fa,87749427423,TRUE,0.671987,4.63E+14,1.75E+12,4/21/2025,1745213400,39,Fear,0,12,Monday,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.085277,30136,2569.91,BUY,4/21/2025 12:57,401910,Open Long,0,0x4e62cac181aa18b5a46b0421f48fca01ac008820c3fcb287e78f08e64465a4fa,87749427423,TRUE,0.863488,1.11E+15,1.75E+12,4/21/2025,1745213400,39,Fear,0,12,Monday,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.085289,3470,295.95,BUY,4/21/2025 12:57,432046,Open Long,0,0x4e62cac181aa18b5a46b0421f48fca01ac008820c3fcb287e78f08e64465a4fa,87749427423,TRUE,0.099439,8.2E+13,1.75E+12,4/21/2025,1745213400,39,Fear,0,12,Monday,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.085315,148107,12635.75,BUY,4/21/2025 12:57,435516,Open Long,0,0x4e62cac181aa18b5a46b0421f48fca01ac008820c3fcb287e78f08e64465a4fa,87749427423,TRUE,4.245611,7.68E+14,1.75E+12,4/21/2025,1745213400,39,Fear,0,12,Monday,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.085319,14212,1212.55,BUY,4/21/2025 12:57,583623,Open Long,0,0x4e62cac181aa18b5a46b0421f48fca01ac008820c3fcb287e78f08e64465a4fa,87749427423,TRUE,0.407417,9.22E+14,1.75E+12,4/21/2025,1745213400,39,Fear,0,12,Monday,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.085325,2165,184.73,BUY,4/21/2025 12:57,597835,Open Long,0,0x4e62cac181aa18b5a46b0421f48fca01ac008820c3fcb287e78f08e64465a4fa,87749427423,TRUE,0.062068,4.17E+14,1.75E+12,4/21/2025,1745213400,39,Fear,0,12,Monday,0,1
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.13249,1274,168.79,SELL,4/23/2025 19:20,600000,Close Long,60.225802,0x8535ce4285e8221a1910042219732302072300fda98073b10f77e8e02316ebfd,88315359592,TRUE,0.056713,5.28E+14,1.75E+12,4/23/2025,1745386200,72,Greed,1,19,Wednesday,0,3
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.13245,11325,1500,SELL,4/23/2025 19:20,598726,Close Long,534.913725,0x8535ce4285e8221a1910042219732302072300fda98073b10f77e8e02316ebfd,88315359592,TRUE,0.503998,8.71E+14,1.75E+12,4/23/2025,1745386200,72,Greed,1,19,Wednesday,0,3
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.13244,23509,3113.53,SELL,4/23/2025 19:20,587401,Close Long,1110.165507,0x8535ce4285e8221a1910042219732302072300fda98073b10f77e8e02316ebfd,88315359592,TRUE,1.046146,4.9E+14,1.75E+12,4/23/2025,1745386200,72,Greed,1,19,Wednesday,0,3
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.13239,10455,1384.14,SELL,4/23/2025 19:20,563892,Close Long,493.193715,0x8535ce4285e8221a1910042219732302072300fda98073b10f77e8e02316ebfd,88315359592,TRUE,0.46507,5.33E+14,1.75E+12,4/23/2025,1745386200,72,Greed,1,19,Wednesday,0,3
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.13233,11335,1499.96,SELL,4/23/2025 19:20,553437,Close Long,534.025855,0x8535ce4285e8221a1910042219732302072300fda98073b10f77e8e02316ebfd,88315359592,TRUE,0.503986,4.16E+14,1.75E+12,4/23/2025,1745386200,72,Greed,1,19,Wednesday,0,3
